,gmd1_timestamp_t,gmd1_t,mso_timestamp_t,mso_area_t
225,1683986822.092266,3.504677e-10,1683986822.043348,6.776302787683335e-07
226,1683986822.292205,7.040551e-11,1683986822.243452,5.967345464388303e-07
227,1683986822.492259,3.690475e-11,1683986822.44313,1.353711926368137e-07
228,1683986822.676256,7.439849e-11,1683986822.643393,2.0464572989902e-07
229,1683986822.875736,4.728506e-10,1683986822.843401,6.01098168484723e-08
230,1683986823.075825,1.231517e-10,1683986823.043258,7.324657552606699e-07
231,1683986823.275799,2.781671e-10,1683986823.243609,2.545375135446814e-07
232,1683986823.475857,1.214857e-09,1683986823.443444,5.21056506657712e-07
233,1683986823.692133,9.889273e-10,1683986823.643398,9.573441652184046e-07
234,1683986823.892064,4.155998e-10,1683986823.843348,8.552852318549197e-07
235,1683986824.092144,5.999962e-10,1683986824.043335,6.783807528061482e-07
236,1683986824.292152,2.232444e-10,1683986824.243527,7.40077274144694e-07
237,1683986824.491791,7.690618e-11,1683986824.443541,1.45472704234968e-07
238,1683986824.692248,-1.747942e-11,1683986824.643404,7.8005298878903e-08
239,1683986824.892207,5.374647e-12,1683986824.843494,-1.58692103765438e-08
240,1683986825.092174,9.470876e-13,1683986825.043568,-9.87986919847e-09
241,1683986825.292111,1.668662e-11,1683986825.243402,-1.4530628318078e-09
242,1683986825.491903,3.511339e-11,1683986825.442997,-1.27257249499861e-08
243,1683986825.692084,2.760183e-10,1683986825.6434,1.5309589177599e-08
244,1683986825.892041,9.850658e-11,1683986825.843294,5.093722760824144e-07
245,1683986826.092203,5.112908e-10,1683986826.04335,3.748212957231835e-07
246,1683986826.292056,4.546798e-10,1683986826.243268,5.677275854630593e-07
247,1683986826.491923,2.346869e-11,1683986826.443353,7.156441143800622e-07
248,1683986826.692018,1.620786e-10,1683986826.643343,3.5746602060645e-09
249,1683986826.892052,4.066936e-10,1683986826.843168,1.821325745191145e-07
250,1683986827.092192,-2.845871e-11,1683986827.043363,6.620352012350826e-07
251,1683986827.291971,9.456245e-10,1683986827.243487,1.3748926171095e-08
252,1683986827.491921,1.12362e-09,1683986827.443567,8.867159302283336e-07
253,1683986827.692161,1.140788e-09,1683986827.643557,9.371365887013732e-07
254,1683986827.892058,-2.157428e-11,1683986827.843541,9.178250282408409e-07
255,1683986828.092129,5.428225e-11,1683986828.043526,-1.05678228495e-08
256,1683986828.292004,7.235081e-11,1683986828.24349,9.2396497057015e-08
257,1683986828.491943,1.187396e-09,1683986828.443097,1.723476206901734e-07
258,1683986828.674482,9.479993e-10,1683986828.643501,9.966550711585803e-07
259,1683986828.874259,1.913318e-10,1683986828.843428,8.276994403759295e-07
260,1683986829.073948,1.085874e-09,1683986829.043464,5.162589900976848e-07
261,1683986829.274322,1.401204e-10,1683986829.243557,9.127791647092544e-07
262,1683986829.4744,3.833814e-11,1683986829.443497,3.784048886605828e-07
263,1683986829.673787,1.387895e-10,1683986829.64351,-1.46720026113412e-08
264,1683986829.873673,2.460482e-10,1683986829.843525,2.753515167892102e-07
265,1683986830.073843,3.01201e-10,1683986830.043486,5.4381952891996e-07
266,1683986830.273278,5.467899e-10,1683986830.243523,5.598806379178193e-07
267,1683986830.473186,9.847319e-10,1683986830.443448,6.480485137352806e-07
268,1683986830.673651,7.281148e-11,1683986830.643559,8.875684268477557e-07
269,1683986830.873794,5.973348e-11,1683986830.84338,1.615751293332023e-07
270,1683986831.07307,4.038783e-10,1683986831.043438,1.3766309391998e-07
271,1683986831.272576,1.910752e-10,1683986831.243648,7.00578426971956e-07
272,1683986831.473121,1.893891e-11,1683986831.443105,4.690908323186007e-07
273,1683986831.672982,1.558608e-11,1683986831.643344,-6.5739715454383e-09
274,1683986831.87248,2.034112e-10,1683986831.843267,-8.08394194691e-09
275,1683986832.072199,1.020946e-09,1683986832.043516,3.983603629516447e-07
276,1683986832.27212,1.725972e-10,1683986832.243511,7.975208190595863e-07
277,1683986832.472485,7.370863e-12,1683986832.443569,3.879658401868553e-07
278,1683986832.67213,5.855601e-11,1683986832.643463,-1.34345949605703e-08
279,1683986832.871742,1.843184e-10,1683986832.843393,1.08961811816639e-08
280,1683986833.071769,3.499565e-10,1683986833.043154,3.666730999309065e-07
281,1683986833.271089,1.666344e-10,1683986833.24328,4.664472796457303e-07
282,1683986833.471615,4.379686e-10,1683986833.443491,4.535466147604813e-07
283,1683986833.67103,4.456208e-10,1683986833.64342,6.172380058708704e-07
284,1683986833.870645,6.788474e-10,1683986833.843373,6.860330920505588e-07
285,1683986834.071096,3.495983e-11,1683986834.043237,7.240686955046467e-07
286,1683986834.271863,3.644421e-11,1683986834.243521,-1.2088865945798e-08
287,1683986834.470704,-2.039703e-11,1683986834.443169,-9.5320037160478e-09
288,1683986834.670671,3.531813e-11,1683986834.643321,-9.8257053198678e-09
289,1683986834.870729,8.166642e-11,1683986834.843224,9.2134513157892e-09
290,1683986835.069809,1.406861e-09,1683986835.043062,6.33630088245591e-08
291,1683986835.269836,1.318352e-09,1683986835.24327,5.964079765336957e-07
292,1683986835.469823,3.108745e-10,1683986835.443209,9.155987917677361e-07
293,1683986835.669845,3.004592e-11,1683986835.643224,5.89729532028031e-07
294,1683986835.869563,4.74899e-10,1683986835.843261,3.12406257274e-09
295,1683986836.069201,8.119296e-10,1683986836.043675,7.155263321139158e-07
296,1683986836.268804,1.056571e-09,1683986836.243386,7.404568304542075e-07
297,1683986836.468902,5.793663e-10,1683986836.443333,7.286397592131011e-07
298,1683986836.669125,3.455022e-11,1683986836.64337,6.808221858591403e-07
299,1683986836.869014,2.231702e-11,1683986836.843353,6.12570523780747e-08
300,1683986837.068768,-1.305202e-11,1683986837.043314,6.3345257855983e-09
301,1683986837.268426,1.060971e-09,1683986837.243212,-9.0816412191785e-09
302,1683986837.468287,2.169242e-10,1683986837.443113,8.121241793238701e-07
303,1683986837.668028,2.710011e-10,1683986837.64339,3.422591003307923e-07
304,1683986837.867948,1.143997e-10,1683986837.843245,4.703042098322192e-07
305,1683986838.068113,1.817097e-11,1683986838.043478,2.54617673222983e-07
306,1683986838.267563,1.435245e-10,1683986838.243255,2.91015128717749e-08
307,1683986838.467687,8.390323e-10,1683986838.443329,2.38627305708038e-07
308,1683986838.667465,1.532745e-10,1683986838.643452,7.010813146152734e-07
309,1683986838.867698,1.063426e-09,1683986838.843398,3.982270228786049e-07
310,1683986839.067106,6.436586e-10,1683986839.043463,7.712851275931198e-07
311,1683986839.267135,4.540417e-10,1683986839.243279,5.145219830807349e-07
